student_id,age,gender,degree,year,attendance_percentage,study_hours_per_day,assignment_score,internal_marks,backlogs,coding_skill,communication_skill,aptitude_score,technical_interview_score,projects_completed,internships_completed,certifications,hackathons_participated,extracurricular_activities,resume_score,mock_interviews,linkedin_profile,cgpa,final_score,performance_category,placement_status
STU101203,22,Female,BSc Computer Science,4,82.5,4.3,78.7,72.0,1,8.7,5.4,52.0,87.5,2,0,2,0,1,100.0,1,Yes,8.33,81.4,Excellent,Placed
STU101204,21,Female,BSc Computer Science,2,75.8,4.2,83.0,91.6,0,4.4,4.6,68.4,56.9,2,0,3,0,3,65.1,0,No,8.35,81.7,Excellent,Not Placed
STU101205,22,Male,BSc Data Science,3,76.4,4.8,77.6,61.1,1,4.1,4.8,74.3,61.3,1,0,4,0,0,77.8,3,Yes,6.6,67.8,Good,Not Placed
STU101206,23,Female,BBA,3,74.6,2.7,77.9,82.6,1,5.7,9.3,61.2,90.7,5,1,3,1,1,99.5,2,Yes,7.84,78.0,Good,Placed
STU101207,19,Male,BBA,3,88.0,4.3,100.0,82.6,0,,4.2,64.1,100.0,1,1,2,2,2,60.6,2,No,8.91,89.9,Excellent,Not Placed
STU101208,23,Male,BSc Data Science,3,80.2,2.5,93.1,74.2,0,5.7,5.6,84.3,53.3,1,0,3,0,2,82.1,1,Yes,7.15,69.7,Good,Not Placed
STU101209,21,Male,BCA,3,75.8,2.3,94.0,73.7,0,7.4,4.6,70.2,80.9,1,1,3,1,4,93.5,2,Yes,7.73,74.6,Good,Not Placed
STU101210,20,Male,BTech CSE,3,68.3,2.0,78.2,75.2,0,6.9,5.5,68.1,69.6,3,1,0,1,0,88.0,1,Yes,5.92,63.3,Average,Not Placed
STU101211,21,Male,BBA,2,83.9,3.1,63.1,60.7,3,6.1,6.3,67.3,93.5,2,0,2,1,2,72.7,3,No,5.82,58.1,Average,Not Placed
STU101212,18,Female,BSc Data Science,2,83.4,5.2,100.0,83.5,0,9.0,7.1,86.2,60.8,4,2,1,1,3,89.8,1,No,10.0,99.6,Excellent,Placed
STU101213,21,Female,BSc Data Science,3,72.7,6.1,75.2,72.9,0,10.0,9.1,41.6,70.6,3,0,2,0,2,96.3,1,Yes,7.74,75.3,Good,Placed
STU101214,18,Male,BBA,3,73.8,3.1,85.4,57.6,1,7.5,8.3,73.8,57.2,4,1,0,0,0,91.3,3,No,7.12,69.4,Good,Not Placed
STU101215,21,Male,BTech CSE,3,76.8,2.5,90.6,86.3,1,7.3,7.9,41.7,94.3,2,1,4,0,1,100.0,3,Yes,7.23,73.2,Good,Not Placed
STU101216,24,Male,BSc Data Science,2,66.5,5.5,75.6,70.7,0,6.6,8.0,61.2,56.7,3,0,2,0,1,95.9,5,Yes,7.68,78.3,Good,Placed
STU101217,18,Male,BSc Computer Science,4,78.7,4.2,91.9,72.6,3,4.5,4.0,44.1,56.9,0,1,2,0,0,59.4,3,Yes,7.47,74.7,Good,Not Placed
STU101218,19,Female,BBA,2,61.5,3.5,82.1,41.9,0,8.3,6.9,73.4,76.1,2,1,1,0,1,82.3,1,No,6.74,67.4,Good,Not Placed
STU101219,23,Female,BTech CSE,4,65.2,1.8,79.1,71.0,0,6.1,8.9,38.6,52.1,3,0,3,1,3,88.6,2,No,7.53,74.8,Good,Not Placed
STU101220,23,Female,BTech CSE,3,72.9,5.6,75.6,87.2,0,6.4,9.9,46.4,70.7,3,0,3,3,1,92.8,4,Yes,7.66,77.2,Good,Not Placed
STU101221,22,Female,BTech CSE,3,71.7,3.6,71.0,64.5,1,6.7,8.8,67.1,59.7,2,0,1,1,4,88.9,1,Yes,6.21,62.0,Average,Not Placed
STU101222,23,Male,BCA,4,82.5,3.5,61.5,56.5,2,4.3,6.0,68.2,55.4,2,2,2,2,0,65.0,0,Yes,6.1,62.0,Average,Not Placed
STU101223,20,Male,BTech CSE,3,80.8,4.3,100.0,77.5,0,8.9,8.0,89.9,62.8,3,3,0,1,0,93.3,1,Yes,9.38,94.0,Excellent,Placed
STU101224,24,Male,BCA,2,91.8,3.5,98.0,51.1,0,8.0,5.4,91.3,47.7,5,0,3,0,1,86.1,2,No,7.58,74.8,Good,Not Placed
STU101225,21,Male,BBA,3,78.9,5.7,83.1,79.2,0,5.0,9.0,48.1,45.8,3,0,2,2,3,84.2,3,Yes,8.7,86.1,Excellent,Not Placed
STU101226,22,Female,BSc Data Science,2,80.1,5.0,99.2,69.6,0,4.6,5.3,59.5,56.0,1,0,1,2,2,75.0,2,Yes,8.57,86.0,Excellent,Not Placed
STU101227,20,Male,BTech CSE,3,66.4,2.7,97.7,73.0,0,5.1,5.2,61.7,99.5,0,0,2,0,1,84.8,5,No,7.54,75.7,Good,Not Placed
STU101228,20,Male,BCA,3,66.4,3.6,88.6,100.0,0,5.1,8.6,81.8,54.4,0,2,1,1,3,85.8,0,Yes,8.56,82.2,Excellent,Placed
STU101229,18,Female,BSc Computer Science,4,78.6,2.6,78.2,75.0,1,4.5,6.8,62.7,93.7,1,0,3,0,2,74.7,4,Yes,7.11,71.7,Good,Not Placed
STU101230,23,Female,BCA,3,78.8,6.3,93.8,55.9,0,,8.0,41.1,75.3,1,1,3,0,3,85.9,2,No,8.17,84.1,Excellent,Not Placed
STU101231,19,Female,BTech CSE,2,80.9,2.4,92.0,73.4,0,7.0,8.1,79.1,61.2,1,1,3,0,2,76.5,2,No,8.2,84.1,Excellent,Not Placed
STU101232,19,Male,BTech CSE,4,90.7,3.3,90.7,80.9,0,4.3,4.9,60.6,56.1,2,0,4,0,1,70.2,1,No,7.75,77.8,Good,Not Placed
STU101233,22,Male,BTech CSE,3,66.8,4.0,78.3,47.8,0,10.0,6.9,89.8,66.7,3,2,2,2,1,96.9,0,Yes,7.75,76.6,Good,Placed
STU101234,24,Male,BSc Computer Science,3,94.9,4.3,86.2,71.8,2,4.7,5.5,73.6,95.6,0,0,4,0,0,82.4,2,Yes,7.6,77.2,Good,Not Placed
STU101235,19,Male,BCA,3,63.1,4.5,85.0,51.2,0,2.9,3.7,79.2,43.4,4,1,1,0,1,43.0,1,No,6.91,67.1,Good,Not Placed
STU101236,21,Male,BBA,3,81.7,4.7,77.8,72.3,0,7.7,6.6,77.6,59.8,3,0,2,2,3,80.6,4,Yes,8.34,83.6,Excellent,Not Placed
STU101237,19,Male,BTech CSE,3,65.5,4.5,86.1,90.5,0,6.5,5.7,53.8,79.5,1,1,3,0,1,75.3,1,Yes,8.41,80.9,Excellent,Not Placed
STU101238,22,Female,BTech CSE,3,85.2,2.9,95.8,66.8,3,5.8,7.8,38.7,62.9,1,0,1,0,0,79.4,1,No,7.67,78.2,Good,Not Placed
STU101239,19,Male,BTech CSE,2,63.2,2.7,98.8,72.9,0,6.7,8.6,90.9,67.1,0,0,1,1,2,90.4,3,Yes,7.48,75.5,Good,Not Placed
STU101240,21,Female,BTech CSE,4,50.7,3.6,87.5,75.4,0,6.4,5.6,77.4,29.5,2,1,2,0,0,65.6,3,Yes,7.18,73.9,Good,Not Placed
STU101241,18,Female,BSc Data Science,4,79.5,2.7,80.2,76.1,0,7.8,5.0,53.1,68.3,2,0,3,2,4,80.5,2,Yes,6.2,62.7,Average,Not Placed
STU101242,24,Male,BTech CSE,3,76.8,2.5,91.4,73.8,1,6.1,6.7,31.5,72.3,0,1,1,2,1,63.7,2,No,7.54,79.5,Good,Not Placed
STU101243,22,Female,BSc Computer Science,4,89.1,2.9,72.4,47.9,0,5.6,7.3,87.9,63.3,1,0,3,2,0,75.0,1,No,6.96,68.4,Good,Not Placed
STU101244,18,Male,BTech CSE,3,78.8,6.7,77.9,74.2,0,6.9,7.6,70.9,60.3,0,0,2,2,5,92.9,0,Yes,7.97,79.2,Good,Not Placed
STU101245,18,Male,BTech CSE,2,70.6,5.8,96.0,64.4,0,7.9,10.0,84.9,84.9,0,1,1,0,0,87.8,4,No,8.55,83.3,Excellent,Not Placed
STU101246,18,Female,BCA,2,72.6,3.1,100.0,58.3,0,6.3,8.7,74.1,74.5,2,2,2,0,2,78.5,6,No,6.61,68.8,Good,Not Placed
STU101247,20,Male,BSc Data Science,2,100.0,0.5,94.5,74.4,2,6.4,6.8,58.9,71.3,0,1,7,0,0,85.3,0,No,7.73,76.9,Good,Not Placed
STU101248,24,Other,BCA,4,69.3,2.6,81.1,73.7,0,8.8,10.0,59.3,98.9,2,0,3,0,4,91.9,0,No,7.24,74.7,Good,Placed
STU101249,23,Male,BCA,3,83.2,4.8,57.9,50.7,1,6.6,8.2,66.8,59.9,1,0,3,0,0,84.7,2,Yes,7.24,72.5,Good,Not Placed
STU101250,24,Female,BSc Computer Science,3,82.0,1.2,90.6,67.2,1,3.9,8.4,67.0,65.2,4,0,4,0,0,80.8,5,No,6.97,68.5,Good,Not Placed
STU101251,20,Male,BTech CSE,2,83.5,4.4,87.8,88.1,3,6.6,10.0,53.1,92.7,2,0,3,0,1,100.0,3,No,9.2,95.2,Excellent,Not Placed
STU101252,23,Male,BCA,3,82.7,4.3,88.1,56.9,0,6.5,7.5,66.2,58.7,2,1,1,0,2,77.0,1,Yes,7.95,80.4,Excellent,Not Placed
STU101253,24,Male,BSc Data Science,3,75.3,3.5,66.2,74.0,0,7.0,7.1,79.3,95.6,0,2,0,0,1,74.8,1,Yes,7.01,70.0,Good,Placed
STU101254,18,Female,BBA,4,60.4,3.4,78.4,57.5,0,6.9,7.3,68.1,63.6,4,1,2,1,0,88.0,4,Yes,7.24,72.1,Good,Not Placed
STU101255,22,Female,BTech CSE,4,79.6,2.1,100.0,91.7,0,6.5,6.7,76.7,83.9,1,0,0,1,2,70.7,2,Yes,8.79,86.6,Excellent,Placed
STU101256,23,Female,BSc Computer Science,3,77.9,4.5,70.7,80.4,0,7.1,6.0,72.4,77.5,0,3,2,1,1,71.3,0,Yes,7.97,80.8,Excellent,Not Placed
STU101257,21,Male,BTech CSE,3,79.2,4.0,88.4,62.0,0,4.3,4.9,84.5,51.8,2,0,3,1,1,75.4,2,No,7.66,77.1,Good,Not Placed
STU101258,21,Female,BSc Computer Science,3,83.7,2.8,74.8,74.6,1,10.0,8.6,74.7,71.5,0,0,1,0,1,90.1,2,Yes,7.39,72.6,Good,Placed
STU101259,19,Female,BCA,4,73.9,2.3,87.6,55.6,1,6.6,8.7,54.8,72.4,0,0,1,1,2,83.1,1,Yes,7.65,76.2,Good,Not Placed
STU101260,23,Female,BCA,2,71.8,1.7,79.8,50.2,0,4.6,6.0,47.6,73.4,3,1,2,0,1,51.6,2,Yes,6.34,64.6,Average,Not Placed
STU101261,22,Male,BCA,3,87.0,4.1,95.3,70.9,0,3.8,6.9,93.8,99.7,2,1,2,0,2,61.2,3,Yes,7.84,78.6,Good,Not Placed
STU101262,20,Female,BSc Data Science,4,74.7,3.2,82.5,62.9,1,7.3,5.8,54.6,75.3,3,1,2,0,6,77.7,0,Yes,7.49,76.0,Good,Not Placed
STU101263,18,Female,BBA,2,73.1,3.2,92.9,74.4,0,5.8,7.7,64.3,63.1,2,0,2,0,0,73.9,1,Yes,7.06,70.1,Good,Not Placed
STU101264,19,Male,BTech CSE,3,72.2,1.2,100.0,51.9,0,7.0,7.7,67.2,47.9,3,0,4,3,3,84.0,4,Yes,7.15,66.6,Good,Placed
STU101265,21,Female,BSc Data Science,3,83.9,1.9,92.8,65.3,1,10.0,6.3,59.3,66.4,2,0,1,1,1,82.0,2,Yes,8.51,82.6,Excellent,Not Placed
STU101266,20,Female,BSc Computer Science,2,75.9,1.7,88.3,90.4,0,6.5,6.4,83.4,56.7,3,1,4,1,2,69.8,3,No,7.58,78.7,Good,Not Placed
STU101267,20,Male,BCA,3,100.0,4.7,94.7,89.2,0,8.5,6.5,68.4,51.5,4,0,3,2,0,93.5,2,Yes,9.49,94.5,Excellent,Placed
STU101268,18,Male,BTech CSE,3,78.6,3.8,88.2,92.1,1,4.7,5.9,46.2,63.4,2,2,0,1,0,61.9,3,No,7.64,77.8,Good,Not Placed
STU101269,23,Male,BTech CSE,3,65.9,3.1,75.3,99.1,1,7.0,7.4,72.2,42.2,3,0,1,0,4,79.9,3,No,8.23,83.7,Excellent,Not Placed
STU101270,21,Female,BCA,2,73.6,5.2,72.7,67.2,2,5.0,3.4,65.6,32.6,2,1,0,1,1,63.2,0,Yes,7.7,77.0,Good,Not Placed
STU101271,22,Female,BCA,4,84.6,4.9,89.6,38.6,0,4.4,6.9,75.4,69.4,1,0,1,1,2,78.9,3,Yes,7.88,77.7,Good,Not Placed
STU101272,20,Male,BSc Computer Science,2,72.0,5.2,75.1,85.2,1,6.8,9.6,95.0,100.0,4,0,3,0,0,89.7,1,Yes,8.59,85.0,Excellent,Not Placed
STU101273,18,Female,BSc Computer Science,4,77.8,3.1,74.1,58.6,2,9.2,,57.5,80.0,2,1,3,1,1,98.2,3,Yes,7.62,77.4,Good,Not Placed
STU101274,22,Female,BSc Data Science,2,87.8,1.4,79.9,96.7,0,8.2,5.3,50.0,51.1,3,1,2,0,2,81.7,1,No,9.19,90.6,Excellent,Placed
STU101275,23,Male,BSc Computer Science,3,89.3,6.1,63.0,73.0,0,10.0,5.3,100.0,79.0,1,3,2,1,1,77.6,1,No,8.41,82.3,Excellent,Not Placed
STU101276,21,Female,BSc Computer Science,2,72.8,4.3,74.8,91.6,0,6.4,6.0,51.9,100.0,2,0,2,0,1,80.4,2,Yes,8.64,89.4,Excellent,Not Placed
STU101277,23,Other,BCA,2,75.4,4.3,73.9,70.1,0,,5.8,94.4,57.2,4,0,2,1,2,85.6,1,No,7.2,70.7,Good,Not Placed
STU101278,20,Female,BSc Data Science,2,79.0,4.5,100.0,63.8,0,7.7,7.9,96.6,44.6,3,0,1,0,1,86.3,2,Yes,8.89,85.9,Excellent,Not Placed
STU101279,22,Female,BSc Data Science,3,91.4,7.6,90.3,80.7,0,6.7,5.6,63.2,74.8,3,3,4,0,0,83.7,1,Yes,9.7,95.7,Excellent,Placed
STU101280,22,Other,BTech CSE,3,67.0,3.3,77.4,77.9,2,8.1,7.9,84.6,96.7,2,1,1,0,1,81.1,1,Yes,8.34,80.6,Excellent,Not Placed
STU101281,22,Female,BBA,2,81.6,5.7,,58.3,1,5.5,6.6,53.2,70.3,2,0,5,1,1,85.2,4,Yes,8.02,81.9,Excellent,Placed
STU101282,20,Male,BTech CSE,4,78.6,2.2,55.2,71.6,1,5.3,7.3,75.7,64.2,2,1,2,0,2,77.6,2,Yes,6.95,73.4,Good,Not Placed
STU101283,20,Female,BTech CSE,3,69.0,4.7,65.9,65.1,2,5.6,7.9,81.5,57.4,3,2,1,1,1,78.5,1,Yes,7.14,73.8,Good,Not Placed
STU101284,23,Female,BSc Computer Science,3,90.4,6.2,63.7,74.5,0,4.7,7.6,53.4,49.3,1,1,1,1,0,72.3,2,Yes,8.12,79.5,Good,Not Placed
STU101285,19,Female,BTech CSE,2,87.9,3.4,71.3,71.6,0,3.5,9.5,85.9,54.3,1,1,3,0,0,65.0,3,No,6.87,70.4,Good,Not Placed
STU101286,23,Male,BBA,3,93.4,0.6,81.9,73.6,4,6.2,9.0,81.2,62.4,3,0,2,2,0,92.1,1,No,7.39,70.5,Good,Not Placed
STU101287,21,Female,BCA,4,89.8,4.4,79.9,72.2,0,2.5,5.6,92.4,95.9,2,2,2,0,3,60.6,1,Yes,7.04,71.2,Good,Not Placed
STU101288,18,Male,BSc Computer Science,3,78.1,3.2,72.2,67.8,1,5.8,10.0,71.2,24.7,0,2,2,0,1,85.3,2,No,7.41,73.9,Good,Not Placed
STU101289,22,Female,BTech CSE,3,84.2,4.8,81.4,76.3,0,2.8,7.1,35.0,100.0,4,0,3,1,1,71.5,4,No,7.88,75.1,Good,Not Placed
STU101290,19,Male,BTech CSE,2,81.3,2.8,66.2,62.9,1,9.4,7.5,71.3,81.7,1,0,0,1,1,93.5,1,Yes,8.07,82.0,Excellent,Not Placed
STU101291,18,Male,BCA,4,68.9,7.1,86.9,91.8,0,5.8,8.3,66.2,60.1,3,1,4,2,0,89.1,1,Yes,8.8,91.4,Excellent,Placed
STU101292,19,Male,BSc Computer Science,2,65.0,3.7,90.4,71.8,1,1.4,5.3,83.9,73.6,1,0,2,0,3,61.1,0,No,7.02,69.7,Good,Not Placed
STU101293,24,Male,BTech CSE,3,81.7,4.7,87.4,82.1,1,6.6,9.6,50.5,52.4,3,3,1,0,3,78.2,2,Yes,7.62,75.4,Good,Placed
STU101294,23,Female,BSc Computer Science,2,79.0,2.0,94.0,65.6,1,7.0,7.3,100.0,98.4,0,0,0,1,1,65.6,1,No,6.3,64.2,Average,Not Placed
STU101295,20,Female,BTech CSE,3,74.6,1.7,65.3,66.9,0,5.4,9.1,71.1,42.5,1,2,0,2,3,81.7,1,No,6.3,61.1,Average,Not Placed
STU101296,22,Female,BSc Data Science,2,77.1,1.6,82.4,83.1,0,9.4,6.8,89.2,41.5,1,0,2,1,3,90.8,2,Yes,7.76,80.9,Excellent,Not Placed
STU101297,23,Male,BBA,4,95.7,1.6,71.5,81.1,0,7.6,5.5,44.4,76.1,2,0,4,1,6,90.4,2,No,8.39,82.2,Excellent,Not Placed
STU101298,18,Male,BSc Computer Science,4,56.2,4.5,69.3,70.5,0,6.1,,65.2,67.2,1,0,4,1,2,85.5,2,Yes,7.09,70.4,Good,Not Placed
STU101299,24,Female,BSc Computer Science,3,84.4,2.6,66.4,50.6,0,7.4,5.4,94.5,66.4,2,0,1,0,3,64.5,0,Yes,6.94,69.8,Good,Not Placed
STU101300,24,Female,BCA,2,86.4,1.6,100.0,65.7,0,9.3,6.3,56.7,60.5,3,0,1,1,0,86.0,3,No,8.44,85.0,Excellent,Not Placed
STU101301,24,Male,BCA,3,87.7,2.5,92.0,70.9,0,4.3,2.9,49.6,53.6,2,1,1,0,2,67.2,1,No,7.49,73.4,Good,Not Placed
STU101302,18,Male,BSc Computer Science,3,64.2,4.6,99.8,63.8,0,5.0,9.2,68.5,59.6,0,1,5,0,4,92.4,2,Yes,7.68,76.8,Good,Not Placed
STU101303,18,Male,BSc Data Science,3,75.1,4.5,85.9,56.7,0,6.5,6.2,82.2,84.3,1,1,6,0,1,83.0,1,No,7.34,72.4,Good,Not Placed
STU101304,18,Female,BSc Computer Science,2,74.6,5.0,72.9,82.2,0,3.5,6.5,63.0,85.5,2,1,2,0,0,63.4,0,Yes,8.57,87.5,Excellent,Placed
STU101305,18,Female,BCA,4,80.9,3.1,89.4,69.8,0,7.0,7.1,66.1,79.6,3,0,0,0,0,70.0,2,Yes,8.41,83.1,Excellent,Not Placed
STU101306,24,Male,BTech CSE,3,66.7,6.5,100.0,93.7,0,9.5,7.9,69.4,55.1,1,0,1,1,1,83.0,1,No,9.51,96.4,Excellent,Not Placed
STU101307,24,Male,BTech CSE,4,81.8,5.1,87.8,70.0,0,6.3,5.0,63.8,46.3,2,1,3,0,1,77.4,1,No,8.25,86.4,Excellent,Not Placed
STU101308,19,Female,BCA,2,69.2,1.7,80.8,74.1,1,3.6,4.7,76.1,93.9,3,1,2,0,1,75.1,0,Yes,5.91,56.0,Average,Not Placed
STU101309,23,Male,BSc Computer Science,2,75.0,4.7,85.0,64.9,0,7.9,8.8,49.5,38.9,1,1,2,4,1,87.8,3,No,8.13,82.7,Excellent,Not Placed
STU101310,22,Male,BTech CSE,2,91.5,3.5,94.3,90.1,1,9.5,6.1,51.0,61.5,2,1,0,3,1,89.7,2,No,9.92,99.8,Excellent,Not Placed
STU101311,20,Female,BSc Computer Science,4,86.4,3.3,81.8,68.4,0,1.6,7.5,73.2,67.7,2,0,2,1,0,53.1,1,No,7.22,73.6,Good,Not Placed
STU101312,24,Male,BSc Data Science,3,79.2,3.5,80.7,69.6,0,7.5,6.2,60.1,100.0,2,0,1,0,2,77.1,0,Yes,8.64,84.8,Excellent,Placed
STU101313,20,Male,BSc Computer Science,4,64.1,2.5,74.5,60.6,2,7.7,8.0,82.9,65.2,2,1,2,0,1,74.4,1,No,6.49,65.3,Good,Not Placed
STU101314,23,Female,BCA,4,81.3,5.0,85.9,76.6,0,7.4,6.2,62.2,76.1,5,1,1,0,3,84.2,1,No,8.72,85.5,Excellent,Not Placed
STU101315,23,Female,BSc Data Science,3,82.0,2.6,68.0,68.0,0,6.9,7.3,75.3,73.7,2,3,5,2,1,82.3,1,Yes,7.21,72.2,Good,Placed
STU101316,20,Female,BCA,3,57.0,2.7,77.8,60.4,0,6.7,7.8,76.1,86.1,3,2,3,0,1,89.8,4,No,6.52,63.0,Average,Placed
STU101317,24,Female,BSc Computer Science,4,81.5,4.6,80.6,71.4,2,6.0,7.3,61.8,80.0,4,1,4,1,1,86.0,3,Yes,7.36,71.1,Good,Placed
STU101318,20,Female,BCA,3,67.2,6.8,70.3,80.7,1,9.2,7.5,67.3,75.0,0,0,1,1,0,87.0,2,Yes,8.59,89.4,Excellent,Not Placed
STU101319,19,Female,BBA,3,63.2,2.8,81.8,91.8,0,6.7,6.8,69.1,71.0,0,4,2,0,0,65.5,3,Yes,8.03,76.6,Good,Not Placed
STU101320,21,Male,BSc Data Science,3,66.8,1.6,92.5,74.8,1,10.0,4.6,54.0,77.2,5,0,0,1,1,86.2,0,No,8.37,85.2,Excellent,Not Placed
STU101321,24,Female,BCA,4,56.4,5.2,98.0,65.4,0,8.2,4.3,82.9,59.9,2,1,1,0,2,74.4,1,Yes,8.45,82.4,Excellent,Placed
STU101322,24,Other,BSc Computer Science,3,73.9,3.8,79.4,77.5,0,6.7,4.9,61.7,20.0,2,1,0,0,1,75.1,2,Yes,7.61,74.3,Good,Not Placed
STU101323,22,Male,BCA,4,67.9,4.3,77.0,70.3,1,4.8,5.7,55.4,54.2,4,2,4,0,3,82.6,1,Yes,8.26,85.6,Excellent,Placed
STU101324,18,Male,BSc Computer Science,2,89.4,3.6,79.1,72.7,0,7.5,8.3,70.0,73.7,4,0,0,0,4,77.8,3,Yes,7.04,73.5,Good,Not Placed
STU101325,21,Male,BSc Data Science,3,74.4,4.4,88.9,72.0,1,5.0,3.5,86.5,54.5,2,0,4,0,3,66.0,1,No,7.91,77.3,Good,Not Placed
STU101326,23,Male,BCA,2,70.8,4.0,75.1,77.5,0,5.3,7.6,66.8,63.9,3,0,0,1,1,77.5,1,Yes,7.93,80.0,Good,Not Placed
STU101327,24,Male,BCA,2,62.1,2.7,75.1,79.1,2,5.8,5.8,65.8,61.2,2,1,2,2,1,79.0,1,Yes,7.62,73.6,Good,Not Placed
STU101328,20,Female,BSc Data Science,4,73.7,4.6,85.0,71.4,0,4.2,7.6,70.4,59.4,2,0,1,0,3,64.7,0,No,6.52,65.9,Good,Not Placed
STU101329,21,Female,BCA,4,91.5,4.3,87.7,100.0,0,9.7,9.3,64.7,76.0,2,3,2,1,3,100.0,4,Yes,9.39,94.3,Excellent,Placed
STU101330,22,Male,BTech CSE,4,93.5,2.9,84.2,83.0,0,4.3,7.1,56.4,68.4,2,0,1,1,1,67.3,2,Yes,8.37,85.0,Excellent,Not Placed
STU101331,23,Male,BSc Computer Science,4,74.4,3.2,83.4,47.0,0,7.0,8.3,69.8,65.1,2,0,0,1,2,81.0,2,Yes,7.09,71.3,Good,Not Placed
STU101332,18,Male,BSc Computer Science,2,77.3,2.3,76.7,67.8,1,5.1,5.7,64.5,28.4,2,1,0,0,0,74.4,3,Yes,6.95,71.6,Good,Not Placed
STU101333,18,Female,BSc Computer Science,2,85.0,4.2,82.2,71.8,1,3.9,5.9,48.7,38.0,3,0,5,2,4,83.0,4,No,7.79,79.1,Good,Not Placed
STU101334,22,Male,BSc Computer Science,3,67.7,4.2,55.8,79.3,0,6.1,8.6,64.6,73.9,2,2,5,0,1,87.9,4,No,7.44,76.4,Good,Not Placed
STU101335,22,Male,BBA,4,81.7,3.4,99.0,94.0,1,6.2,10.0,63.9,48.7,2,1,2,0,2,71.7,2,Yes,8.26,82.2,Excellent,Not Placed
STU101336,20,Male,BCA,2,100.0,1.8,83.8,63.4,0,9.2,8.1,65.3,75.8,1,0,0,3,0,80.0,2,Yes,8.1,81.0,Excellent,Not Placed
STU101337,24,Male,BCA,4,85.7,0.5,100.0,85.8,0,7.2,3.9,51.2,56.3,4,0,1,1,1,72.7,2,Yes,8.95,87.5,Excellent,Not Placed
STU101338,18,Male,BCA,3,85.3,3.2,96.2,74.4,0,6.9,5.1,76.6,55.8,1,3,3,1,3,83.8,4,Yes,8.38,82.4,Excellent,Placed
STU101339,23,Female,BCA,4,91.4,3.9,73.0,75.9,1,7.9,6.2,84.0,38.5,1,1,0,1,4,74.7,2,No,7.93,81.4,Excellent,Not Placed
STU101340,21,Female,BCA,3,87.0,4.5,,86.3,1,6.0,7.5,67.1,62.8,3,1,2,1,2,79.7,1,Yes,7.87,77.0,Good,Not Placed
STU101341,23,Female,BTech CSE,3,75.5,5.2,69.9,52.0,0,5.4,5.8,63.9,33.3,3,2,1,0,0,75.4,3,Yes,8.17,82.9,Excellent,Not Placed
STU101342,19,Male,BSc Data Science,4,,3.0,74.6,78.4,0,5.3,7.8,71.8,47.8,0,0,2,0,2,76.6,3,Yes,6.73,69.8,Good,Not Placed
STU101343,19,Female,BBA,4,76.7,1.1,64.8,91.8,1,5.2,5.1,71.6,57.2,2,3,3,0,1,74.1,0,Yes,7.51,72.9,Good,Not Placed
STU101344,22,Female,BCA,2,68.3,2.7,71.8,59.3,0,7.0,8.4,58.9,74.2,1,2,0,0,1,88.4,3,Yes,6.51,65.1,Good,Not Placed
STU101345,20,Male,BSc Data Science,4,75.2,6.8,70.6,72.0,0,3.9,7.1,77.0,68.7,3,2,3,0,1,72.6,1,No,8.55,86.1,Excellent,Not Placed
STU101346,19,Female,BBA,4,69.3,6.0,91.7,80.1,0,6.1,7.9,58.7,63.4,1,0,2,0,1,76.7,0,No,9.46,93.9,Excellent,Not Placed
STU101347,18,Male,BTech CSE,2,74.1,4.1,64.2,48.5,0,8.9,3.8,51.7,77.0,1,0,2,2,5,76.8,1,No,6.75,69.6,Good,Not Placed
STU101348,23,Female,BSc Computer Science,2,63.1,2.9,100.0,76.0,1,7.1,7.3,64.9,54.7,2,1,0,0,2,72.1,3,No,8.33,83.4,Excellent,Not Placed
STU101349,23,Male,BSc Computer Science,3,71.1,3.4,78.5,68.9,3,6.3,5.6,70.7,69.2,0,0,1,0,1,74.3,2,No,6.48,66.7,Good,Not Placed
STU101350,22,Other,BTech CSE,3,82.1,6.1,96.8,88.8,0,5.6,6.8,64.7,47.8,2,0,2,0,0,79.4,1,Yes,8.93,86.5,Excellent,Placed
STU101351,24,Male,BSc Computer Science,4,84.6,3.8,71.4,63.1,1,5.0,6.1,77.9,62.1,4,0,0,0,4,79.6,0,Yes,6.11,61.9,Average,Placed
STU101352,24,Female,BCA,2,82.4,2.9,90.6,71.5,1,8.8,5.6,66.9,51.8,0,2,6,1,3,87.9,1,Yes,7.61,77.8,Good,Not Placed
STU101353,21,Female,BTech CSE,3,74.2,5.5,65.8,62.3,1,6.7,6.7,85.8,67.1,2,2,1,1,0,81.7,1,Yes,7.96,77.2,Good,Placed
STU101354,22,Female,BSc Computer Science,3,79.2,0.6,65.8,70.6,0,5.6,7.8,80.5,71.6,2,0,1,4,0,82.9,3,No,8.04,78.2,Good,Not Placed
STU101355,21,Male,BCA,2,97.4,2.0,94.0,63.4,1,6.0,9.0,45.8,74.4,1,0,1,2,2,76.0,2,No,7.38,73.1,Good,Not Placed
STU101356,24,Male,BSc Computer Science,3,70.8,2.3,80.7,67.4,1,4.9,6.0,61.6,56.1,2,3,0,0,1,69.6,2,No,5.68,60.4,Average,Not Placed
STU101357,22,Female,BSc Data Science,2,94.0,5.0,79.8,58.2,0,6.7,8.5,56.5,74.3,1,0,0,1,0,87.9,2,Yes,7.97,81.0,Excellent,Not Placed
